benchmark,family,result,time,memory,conflict,decision,stage
CMOS-opamp-chunk-0219,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0220,meti-tarski,unsat,0,18.02,0,0,0
CMOS-opamp-chunk-0223,meti-tarski,unsat,0.0,18.12,3.0,0,4.0
CMOS-opamp-chunk-0225,meti-tarski,unsat,0.0,18.12,0,0,1.0
CMOS-opamp-chunk-0227,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0228,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0231,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0232,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
CMOS-opamp-chunk-0233,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0234,meti-tarski,sat,0.0,18.12,2.0,0,7.0
CMOS-opamp-chunk-0235,meti-tarski,unsat,0,18.02,0,0,0
CMOS-opamp-chunk-0237,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0238,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CMOS-opamp-chunk-0239,meti-tarski,unsat,0.0,18.11,4.0,0,6.0
CMOS-opamp-chunk-0241,meti-tarski,unsat,0,18.02,0,0,0
CMOS-opamp-chunk-0243,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0246,meti-tarski,unsat,0.01,18.21,1.0,0,2.0
CMOS-opamp-chunk-0247,meti-tarski,sat,0.01,18.2,0,0,4.0
CMOS-opamp-chunk-0248,meti-tarski,sat,0.01,18.2,2.0,0,7.0
CMOS-opamp-chunk-0249,meti-tarski,unsat,0,18.11,0,0,0
CMOS-opamp-chunk-0250,meti-tarski,sat,0.01,18.21,0,0,4.0
CMOS-opamp-chunk-0251,meti-tarski,sat,0.01,18.22,2.0,0,7.0
CMOS-opamp-chunk-0252,meti-tarski,unsat,0.01,18.22,4.0,0,6.0
CMOS-opamp-chunk-0255,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0258,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CMOS-opamp-chunk-0259,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0260,meti-tarski,unsat,0,18.02,0,0,0
CMOS-opamp-chunk-0261,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CMOS-opamp-chunk-0262,meti-tarski,unsat,0.0,18.11,4.0,0,6.0
CMOS-opamp-chunk-0265,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0268,meti-tarski,sat,0.01,18.22,2.0,0,7.0
CMOS-opamp-chunk-0269,meti-tarski,sat,0.01,18.21,1.0,0,5.0
CMOS-opamp-chunk-0270,meti-tarski,unsat,0,18.11,0,0,0
CMOS-opamp-chunk-0271,meti-tarski,sat,0.01,18.2,2.0,0,7.0
CMOS-opamp-chunk-0272,meti-tarski,unsat,0.01,18.21,4.0,0,6.0
CMOS-opamp-chunk-0274,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0275,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0276,meti-tarski,unsat,0.0,18.11,3.0,0,4.0
CMOS-opamp-chunk-0277,meti-tarski,unsat,0.0,18.12,3.0,0,4.0
CMOS-opamp-chunk-0278,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0279,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0280,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0281,meti-tarski,unsat,0.0,18.11,3.0,0,4.0
CMOS-opamp-chunk-0283,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0284,meti-tarski,unsat,0.01,18.11,3.0,0,4.0
CMOS-opamp-chunk-0285,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0286,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0287,meti-tarski,unsat,0.01,18.1,3.0,0,4.0
CMOS-opamp-chunk-0289,meti-tarski,unsat,0.0,18.11,3.0,0,4.0
CMOS-opamp-chunk-0290,meti-tarski,sat,0.0,18.11,2.0,0,8.0
CMOS-opamp-chunk-0291,meti-tarski,unsat,0.05,18.1,9.0,12.0,9.0
CMOS-opamp-chunk-0292,meti-tarski,unsat,0.12,18.22,8.0,8.0,9.0
CMOS-opamp-chunk-0293,meti-tarski,sat,0.0,18.22,2.0,0,7.0
CMOS-opamp-chunk-0294,meti-tarski,sat,0.0,18.21,0,0,4.0
CMOS-opamp-chunk-0295,meti-tarski,unsat,0.14,18.21,9.0,12.0,9.0
CMOS-opamp-chunk-0296,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0298,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CMOS-opamp-chunk-0299,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0301,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CMOS-opamp-chunk-0302,meti-tarski,sat,0.0,18.12,0,0,4.0
CMOS-opamp-chunk-0304,meti-tarski,sat,0.01,18.22,2.0,0,7.0
CMOS-opamp-chunk-0305,meti-tarski,sat,0.01,18.21,1.0,0,5.0
CMOS-opamp-chunk-0306,meti-tarski,sat,0.01,18.21,2.0,0,7.0
CMOS-opamp-chunk-0307,meti-tarski,sat,0.0,18.22,2.0,0,8.0
CMOS-opamp-chunk-0308,meti-tarski,unsat,0.15,18.21,9.0,12.0,9.0
CMOS-opamp-chunk-0309,meti-tarski,sat,0.0,18.11,1.0,0,5.0
CMOS-opamp-chunk-0310,meti-tarski,sat,0.0,18.11,0,0,4.0
CMOS-opamp-chunk-0311,meti-tarski,sat,0.0,18.11,2.0,0,8.0
CMOS-opamp-chunk-0312,meti-tarski,unsat,0.14,18.22,8.0,8.0,9.0
CMOS-opamp-chunk-0313,meti-tarski,sat,0.0,18.22,2.0,0,7.0
CMOS-opamp-chunk-0314,meti-tarski,sat,0.0,18.21,0,0,4.0
CMOS-opamp-chunk-0315,meti-tarski,unsat,0.14,18.21,9.0,12.0,9.0
CMOS-opamp-chunk-0316,meti-tarski,sat,0.0,18.22,2.0,0,8.0
CMOS-opamp-chunk-0317,meti-tarski,unsat,0.13,18.21,9.0,12.0,9.0
CMOS-opamp-chunk-0318,meti-tarski,sat,0.0,18.21,2.0,0,7.0
CMOS-opamp-chunk-0319,meti-tarski,unsat,0.0,18.12,4.0,0,6.0
CMOS-opamp-chunk-0320,meti-tarski,unsat,0.1,18.22,5.0,0,7.0
CMOS-opamp-chunk-0321,meti-tarski,sat,0.0,18.22,0,0,4.0
CMOS-opamp-chunk-0322,meti-tarski,sat,0.0,18.22,2.0,0,7.0
CMOS-opamp-chunk-0323,meti-tarski,sat,0.0,18.21,1.0,0,5.0
CMOS-opamp-chunk-0324,meti-tarski,unsat,0.0,18.22,4.0,0,6.0
CMOS-opamp-chunk-0326,meti-tarski,sat,0.0,18.22,2.0,0,7.0
CMOS-opamp-chunk-0327,meti-tarski,unsat,0.2,18.2,8.0,8.0,9.0
CMOS-opamp-chunk-0328,meti-tarski,sat,0.01,18.22,2.0,0,7.0
CMOS-opamp-chunk-0329,meti-tarski,sat,0.0,18.21,0,0,4.0
CMOS-opamp-chunk-0330,meti-tarski,unsat,0.22,18.22,9.0,12.0,9.0
CMOS-opamp-chunk-0332,meti-tarski,unsat,0.0,18.21,4.0,0,6.0
CMOS-opamp-chunk-0333,meti-tarski,sat,0.0,18.21,2.0,0,8.0
CMOS-opamp-chunk-0334,meti-tarski,unsat,0.22,18.2,9.0,12.0,9.0
CMOS-opamp-chunk-0335,meti-tarski,unsat,0.5,18.39,8.0,8.0,9.0
CMOS-opamp-chunk-0336,meti-tarski,sat,0.01,18.3,2.0,0,7.0
CMOS-opamp-chunk-0337,meti-tarski,sat,0.0,18.32,0,0,4.0
CMOS-opamp-chunk-0338,meti-tarski,unsat,0.59,18.29,9.0,12.0,9.0
CMOS-opamp-chunk-0339,meti-tarski,sat,0.0,18.31,2.0,0,8.0
CMOS-opamp-chunk-0340,meti-tarski,unsat,0.54,18.31,9.0,12.0,9.0
CMOS-opamp-chunk-0341,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
CMOS-opamp-chunk-0342,meti-tarski,unsat,0.0,18.11,3.0,0,4.0
CMOS-opamp-chunk-0343,meti-tarski,unsat,0.01,18.1,1.0,0,2.0
CONVOI2-chunk-0010,meti-tarski,sat,0.0,18.12,0,0,4.0
CONVOI2-chunk-0011,meti-tarski,sat,0.0,18.12,0,0,4.0
CONVOI2-chunk-0012,meti-tarski,sat,0.0,18.12,0,0,4.0
CONVOI2-chunk-0013,meti-tarski,unsat,0,18.02,0,0,0
CONVOI2-chunk-0014,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0015,meti-tarski,unsat,0.0,18.02,0,0,1.0
CONVOI2-chunk-0016,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0017,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CONVOI2-chunk-0018,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0019,meti-tarski,sat,0.01,18.11,0,0,5.0
CONVOI2-chunk-0020,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0021,meti-tarski,sat,0.0,18.11,1.0,0,6.0
CONVOI2-chunk-0024,meti-tarski,sat,0.0,18.12,0,1.0,5.0
CONVOI2-chunk-0025,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0026,meti-tarski,sat,0.01,18.12,13.0,21.0,18.0
CONVOI2-chunk-0027,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0028,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CONVOI2-chunk-0029,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0031,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CONVOI2-chunk-0032,meti-tarski,unsat,0.0,18.02,0,0,0
CONVOI2-chunk-0033,meti-tarski,sat,0.0,18.11,2.0,0,7.0
CONVOI2-chunk-0034,meti-tarski,unsat,0,18.02,0,0,0
CONVOI2-chunk-0035,meti-tarski,sat,0.0,18.12,0,0,4.0
CONVOI2-chunk-0036,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0037,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0038,meti-tarski,sat,0.0,18.11,1.0,0,6.0
CONVOI2-chunk-0039,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0040,meti-tarski,unsat,0.0,18.11,6.0,8.0,7.0
CONVOI2-chunk-0041,meti-tarski,unsat,0.01,18.11,8.0,8.0,21.0
CONVOI2-chunk-0042,meti-tarski,unsat,0.0,18.11,9.0,8.0,22.0
CONVOI2-chunk-0044,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0047,meti-tarski,unsat,0.0,18.11,6.0,8.0,19.0
CONVOI2-chunk-0051,meti-tarski,sat,0.0,18.11,0,0,5.0
CONVOI2-chunk-0052,meti-tarski,unsat,0.0,18.02,0,0,1.0
CONVOI2-chunk-0053,meti-tarski,sat,0.0,18.12,0,0,5.0
CONVOI2-chunk-0054,meti-tarski,sat,0.01,18.21,1.0,0,6.0
cos-3410-b-chunk-0012,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-3410-b-chunk-0014,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-3410-b-chunk-0015,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-3410-b-chunk-0016,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-3410-b-chunk-0018,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-3410-b-chunk-0019,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-3410-b-chunk-0020,meti-tarski,sat,0.0,18.12,2.0,2.0,6.0
cos-3410-b-chunk-0021,meti-tarski,sat,0.0,18.11,0,0,4.0
cos-3410-b-chunk-0022,meti-tarski,sat,0.01,18.11,3.0,4.0,7.0
cos-3410-b-chunk-0024,meti-tarski,sat,0.0,18.11,0,0,4.0
cos-3410-b-chunk-0025,meti-tarski,sat,0.07,18.09,26.0,31.0,21.0
cos-3410-b-chunk-0026,meti-tarski,sat,0.02,18.11,4.0,5.0,8.0
cos-3410-b-chunk-0027,meti-tarski,sat,0.13,18.11,23.0,43.0,21.0
cos-3410-b-chunk-0028,meti-tarski,unsat,7.29,18.06,295.0,593.0,212.0
cos-problem-12-chunk-0004,meti-tarski,sat,0.0,18.11,0,0,4.0
cos-problem-12-chunk-0005,meti-tarski,sat,0.0,18.12,2.0,3.0,6.0
cos-problem-12-chunk-0006,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-12-chunk-0007,meti-tarski,unsat,0.01,18.02,20.0,15.0,18.0
cos-problem-5-chunk-0018,meti-tarski,sat,0.0,18.12,0,0,3.0
cos-problem-5-chunk-0020,meti-tarski,sat,0.0,18.12,0,0,3.0
cos-problem-5-chunk-0021,meti-tarski,unsat,0.0,18.02,0,0,1.0
cos-problem-5-chunk-0022,meti-tarski,unsat,0.0,18.02,0,0,1.0
cos-problem-5-chunk-0023,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
cos-problem-5-chunk-0024,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-5-chunk-0025,meti-tarski,unsat,0.0,18.12,2.0,2.0,5.0
cos-problem-5-chunk-0027,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
cos-problem-5-chunk-0029,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-5-chunk-0033,meti-tarski,unsat,0.0,18.02,0,0,0
cos-problem-5-chunk-0034,meti-tarski,unsat,0.0,18.02,0,0,0
cos-problem-5-chunk-0035,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
cos-problem-5-chunk-0037,meti-tarski,unsat,0,18.02,0,0,0
cos-problem-5-chunk-0038,meti-tarski,unsat,0.0,18.02,0,0,0
cos-problem-5-chunk-0039,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-5-chunk-0040,meti-tarski,unsat,0,18.02,0,0,0
cos-problem-5-chunk-0042,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-5-chunk-0044,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-5-chunk-0046,meti-tarski,sat,0.0,18.12,0,0,4.0
cos-problem-5-chunk-0048,meti-tarski,unsat,0.0,18.11,5.0,3.0,5.0
cos-problem-5-chunk-0049,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-361-6-e-chunk-0134,meti-tarski,sat,0.0,18.22,0,0,3.0
exp-361-6-e-chunk-0135,meti-tarski,sat,0.05,18.21,1.0,0,4.0
exp-361-6-weak-chunk-0804,meti-tarski,sat,0.01,18.11,0,0,2.0
exp-361-neg-4-e-chunk-0215,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-361-neg-4-e-chunk-0216,meti-tarski,sat,0.01,18.11,1.0,0,4.0
exp-361-neg-6-e-chunk-0215,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-361-neg-6-e-chunk-0216,meti-tarski,sat,0.01,18.12,1.0,0,4.0
exp-problem-10-2-chunk-0010,meti-tarski,sat,0.0,18.12,0,0,2.0
exp-problem-10-2-chunk-0011,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0012,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0013,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0014,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0015,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0016,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0017,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0018,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0020,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0021,meti-tarski,unsat,0,18.02,0,0,0
exp-problem-10-2-chunk-0022,meti-tarski,unsat,0,18.02,0,0,0
exp-problem-10-2-chunk-0024,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0025,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0026,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0027,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0028,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0029,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0030,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0031,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0032,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0033,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0034,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0035,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0036,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0037,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0038,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0039,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0040,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0041,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0042,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0043,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0044,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0045,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0046,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0047,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0048,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0049,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0050,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0051,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0052,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0053,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0055,meti-tarski,unsat,0,18.02,0,0,0
exp-problem-10-2-chunk-0056,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0057,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0058,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0059,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0060,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0061,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0062,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0063,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0064,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0065,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0066,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0067,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0068,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0069,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0070,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0071,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0072,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0073,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0074,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0075,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0076,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0077,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0078,meti-tarski,sat,0.0,18.11,0,0,3.0
exp-problem-10-2-chunk-0079,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0081,meti-tarski,unsat,0,18.02,0,0,0
exp-problem-10-2-chunk-0082,meti-tarski,unsat,0,18.02,0,0,0
exp-problem-10-2-chunk-0083,meti-tarski,sat,0.0,18.2,0,0,3.0
exp-problem-10-2-chunk-0084,meti-tarski,unsat,0.0,18.11,0,0,0
exp-problem-10-2-chunk-0085,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0086,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0087,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0088,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0089,meti-tarski,unsat,0.0,18.21,0,0,1.0
exp-problem-10-2-chunk-0090,meti-tarski,unsat,0.0,18.12,0,0,1.0
exp-problem-10-2-chunk-0091,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0092,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0095,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0096,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0097,meti-tarski,unsat,0.0,18.12,0,0,1.0
exp-problem-10-2-chunk-0098,meti-tarski,unsat,0.0,18.12,0,0,1.0
exp-problem-10-2-chunk-0099,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0100,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0101,meti-tarski,sat,0.0,18.22,0,0,4.0
exp-problem-10-2-chunk-0102,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0103,meti-tarski,unsat,0.01,18.21,1.0,0,2.0
exp-problem-10-2-chunk-0104,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0105,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0106,meti-tarski,sat,0.0,18.22,0,0,4.0
exp-problem-10-2-chunk-0107,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0108,meti-tarski,unsat,0.0,18.12,0,0,0
exp-problem-10-2-chunk-0109,meti-tarski,unsat,0.0,18.21,0,0,1.0
exp-problem-10-2-chunk-0110,meti-tarski,unsat,0.0,18.12,0,0,1.0
exp-problem-10-2-chunk-0111,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0112,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0115,meti-tarski,sat,0.0,18.22,0,0,4.0
exp-problem-10-2-chunk-0116,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0117,meti-tarski,unsat,0.01,18.22,1.0,0,2.0
exp-problem-10-2-chunk-0118,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0119,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0120,meti-tarski,sat,0.0,18.22,0,0,4.0
exp-problem-10-2-chunk-0121,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0122,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0123,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0124,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0125,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0126,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0127,meti-tarski,unsat,0.0,18.02,0,0,1.0
exp-problem-10-2-chunk-0128,meti-tarski,unsat,0.0,18.02,0,0,1.0
exp-problem-10-2-chunk-0129,meti-tarski,unsat,0.0,18.02,0,0,1.0
exp-problem-10-2-chunk-0130,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0131,meti-tarski,unsat,0.0,18.11,0,0,1.0
exp-problem-10-2-chunk-0132,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0133,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0134,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0135,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0136,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0137,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0138,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0139,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0140,meti-tarski,unsat,0.0,18.02,0,0,1.0
exp-problem-10-2-chunk-0141,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0142,meti-tarski,unsat,0.0,18.11,0,0,1.0
exp-problem-10-2-chunk-0143,meti-tarski,sat,0.0,18.12,0,0,3.0
exp-problem-10-2-chunk-0144,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0145,meti-tarski,unsat,0.0,18.02,0,0,1.0
exp-problem-10-2-chunk-0146,meti-tarski,unsat,0.0,18.02,0,0,1.0
exp-problem-10-2-chunk-0147,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0148,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0149,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0150,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0151,meti-tarski,sat,0.0,18.12,0,0,4.0
exp-problem-10-2-chunk-0152,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0153,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0154,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0155,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0156,meti-tarski,sat,0.0,18.11,0,0,4.0
exp-problem-10-2-chunk-0157,meti-tarski,unsat,0.0,18.11,1.0,0,2.0
exp-problem-10-2-chunk-0158,meti-tarski,unsat,0.0,18.12,1.0,0,2.0
exp-problem-10-2-chunk-0159,meti-tarski,sat,0.0,18.21,0,0,4.0
exp-problem-10-2-chunk-0160,meti-tarski,unsat,0.0,18.21,1.0,0,2.0
exp-problem-10-2-chunk-0161,meti-tarski,unsat,0.12,18.3,1.0,0,2.0
