benchmark,family,result,time,memory
ball_count_2d_slope.01.seq_lazy_linear_enc_global_10,hycomp,unsat,0.265,27.309
ball_count_2d_slope.01.seq_lazy_linear_enc_global_11,hycomp,unsat,0.016,7.723
ball_count_2d_slope.01.seq_lazy_linear_enc_global_12,hycomp,unsat,0.266,29.09
ball_count_2d_slope.01.seq_lazy_linear_enc_global_13,hycomp,unsat,0.018,7.738
ball_count_2d_slope.01.seq_lazy_linear_enc_global_14,hycomp,unsat,0.521,33.656
ball_count_2d_slope.01.seq_lazy_linear_enc_global_15,hycomp,unsat,0.021,7.965
ball_count_2d_slope.01.seq_lazy_linear_enc_global_1,hycomp,unsat,0.005,5.922
ball_count_2d_slope.01.seq_lazy_linear_enc_global_2,hycomp,unsat,0.665,27.973
ball_count_2d_slope.01.seq_lazy_linear_enc_global_3,hycomp,unsat,0.007,6.195
ball_count_2d_slope.01.seq_lazy_linear_enc_global_4,hycomp,unsat,0.054,18.73
ball_count_2d_slope.01.seq_lazy_linear_enc_global_5,hycomp,unsat,0.009,6.684
ball_count_2d_slope.01.seq_lazy_linear_enc_global_6,hycomp,unsat,0.093,20.801
ball_count_2d_slope.01.seq_lazy_linear_enc_global_7,hycomp,unsat,0.011,6.93
ball_count_2d_slope.01.seq_lazy_linear_enc_global_8,hycomp,unsat,0.164,24.359
ball_count_2d_slope.01.seq_lazy_linear_enc_global_9,hycomp,unsat,0.014,7.191
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.003,7.121
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.032,9.27
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.019,7.973
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,0.037,9.762
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.023,8.238
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,0.043,10.055
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.023,11.648
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.005,6.195
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.012,19.559
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.012,6.445
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.016,7.445
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.012,6.941
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.021,8.23
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.012,11.809
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.028,8.762
ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.021,7.707
ball_count_2d_slope.02.seq_lazy_global_0,hycomp,unsat,0.004,5.922
ball_count_2d_slope.02.seq_lazy_global_10,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_global_11,hycomp,unsat,0.019,7.719
ball_count_2d_slope.02.seq_lazy_global_12,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_global_13,hycomp,unsat,0.024,7.977
ball_count_2d_slope.02.seq_lazy_global_14,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_global_15,hycomp,unsat,0.025,8.492
ball_count_2d_slope.02.seq_lazy_global_1,hycomp,unsat,0.005,6.156
ball_count_2d_slope.02.seq_lazy_global_2,hycomp,unsat,0.01,6.914
ball_count_2d_slope.02.seq_lazy_global_3,hycomp,unsat,0.008,6.445
ball_count_2d_slope.02.seq_lazy_global_4,hycomp,unsat,0.042,26.73
ball_count_2d_slope.02.seq_lazy_global_5,hycomp,unsat,0.012,6.684
ball_count_2d_slope.02.seq_lazy_global_6,hycomp,unsat,0.606,34.75
ball_count_2d_slope.02.seq_lazy_global_7,hycomp,unsat,0.013,7.195
ball_count_2d_slope.02.seq_lazy_global_8,hycomp,unsat,444.659,128.906
ball_count_2d_slope.02.seq_lazy_global_9,hycomp,unsat,0.016,7.727
ball_count_2d_slope.02.seq_lazy_lemmas_global_0,hycomp,unsat,0.004,5.906
ball_count_2d_slope.02.seq_lazy_lemmas_global_10,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_lemmas_global_11,hycomp,unsat,0.025,8.211
ball_count_2d_slope.02.seq_lazy_lemmas_global_12,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_lemmas_global_13,hycomp,unsat,0.028,9.273
ball_count_2d_slope.02.seq_lazy_lemmas_global_14,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_lemmas_global_15,hycomp,unsat,0.032,9.273
ball_count_2d_slope.02.seq_lazy_lemmas_global_1,hycomp,unsat,0.006,6.172
ball_count_2d_slope.02.seq_lazy_lemmas_global_2,hycomp,unsat,0.012,7.449
ball_count_2d_slope.02.seq_lazy_lemmas_global_3,hycomp,unsat,0.01,6.664
ball_count_2d_slope.02.seq_lazy_lemmas_global_4,hycomp,unsat,0.048,16.453
ball_count_2d_slope.02.seq_lazy_lemmas_global_5,hycomp,unsat,0.014,8.441
ball_count_2d_slope.02.seq_lazy_lemmas_global_6,hycomp,unsat,0.542,35.34
ball_count_2d_slope.02.seq_lazy_lemmas_global_7,hycomp,unsat,0.018,7.738
ball_count_2d_slope.02.seq_lazy_lemmas_global_8,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_lemmas_global_9,hycomp,unsat,0.021,7.969
ball_count_2d_slope.02.seq_lazy_linear_enc_global_0,hycomp,unsat,0.003,5.668
ball_count_2d_slope.02.seq_lazy_linear_enc_global_10,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_linear_enc_global_11,hycomp,unsat,0.016,7.691
ball_count_2d_slope.02.seq_lazy_linear_enc_global_12,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_linear_enc_global_13,hycomp,unsat,0.019,7.98
ball_count_2d_slope.02.seq_lazy_linear_enc_global_14,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_linear_enc_global_15,hycomp,unsat,0.02,7.98
ball_count_2d_slope.02.seq_lazy_linear_enc_global_1,hycomp,unsat,0.005,5.914
ball_count_2d_slope.02.seq_lazy_linear_enc_global_2,hycomp,unsat,0.009,6.91
ball_count_2d_slope.02.seq_lazy_linear_enc_global_3,hycomp,unsat,0.012,6.418
ball_count_2d_slope.02.seq_lazy_linear_enc_global_4,hycomp,unsat,34.525,61.156
ball_count_2d_slope.02.seq_lazy_linear_enc_global_5,hycomp,unsat,0.009,6.676
ball_count_2d_slope.02.seq_lazy_linear_enc_global_6,hycomp,unsat,156.495,103.867
ball_count_2d_slope.02.seq_lazy_linear_enc_global_7,hycomp,unsat,0.011,6.969
ball_count_2d_slope.02.seq_lazy_linear_enc_global_8,hycomp,timeout,0,0
ball_count_2d_slope.02.seq_lazy_linear_enc_global_9,hycomp,unsat,0.014,7.207
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.005,5.906
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.034,9.488
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.02,7.977
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,0.039,10.012
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.02,12.074
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,0.047,10.57
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.025,8.516
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.005,6.176
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.01,6.914
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.008,6.41
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.016,7.441
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.012,19.293
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.022,8.199
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.017,7.207
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.028,9.004
ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.016,7.723
ball_count_2d_slope.03.seq_lazy_global_0,hycomp,unsat,0.004,5.895
ball_count_2d_slope.03.seq_lazy_global_10,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_global_11,hycomp,unsat,0.035,9.527
ball_count_2d_slope.03.seq_lazy_global_12,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_global_13,hycomp,unsat,0.038,16.141
ball_count_2d_slope.03.seq_lazy_global_14,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_global_15,hycomp,unsat,0.052,10.543
ball_count_2d_slope.03.seq_lazy_global_1,hycomp,unsat,0.005,6.172
ball_count_2d_slope.03.seq_lazy_global_2,hycomp,unsat,0.011,6.887
ball_count_2d_slope.03.seq_lazy_global_3,hycomp,unsat,0.012,7.191
ball_count_2d_slope.03.seq_lazy_global_4,hycomp,unsat,0.017,8.48
ball_count_2d_slope.03.seq_lazy_global_5,hycomp,unsat,0.018,7.707
ball_count_2d_slope.03.seq_lazy_global_6,hycomp,unsat,0.068,20.34
ball_count_2d_slope.03.seq_lazy_global_7,hycomp,unsat,0.023,8.465
ball_count_2d_slope.03.seq_lazy_global_8,hycomp,unsat,0.968,42.219
ball_count_2d_slope.03.seq_lazy_global_9,hycomp,unsat,0.031,8.734
ball_count_2d_slope.03.seq_lazy_lemmas_global_0,hycomp,unsat,0.005,5.906
ball_count_2d_slope.03.seq_lazy_lemmas_global_10,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_lemmas_global_11,hycomp,unsat,0.044,10.281
ball_count_2d_slope.03.seq_lazy_lemmas_global_12,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_lemmas_global_13,hycomp,unsat,0.05,23.309
ball_count_2d_slope.03.seq_lazy_lemmas_global_14,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_lemmas_global_15,hycomp,unsat,0.06,21.801
ball_count_2d_slope.03.seq_lazy_lemmas_global_1,hycomp,unsat,0.006,6.172
ball_count_2d_slope.03.seq_lazy_lemmas_global_2,hycomp,unsat,0.012,7.434
ball_count_2d_slope.03.seq_lazy_lemmas_global_3,hycomp,unsat,0.016,10.422
ball_count_2d_slope.03.seq_lazy_lemmas_global_4,hycomp,unsat,0.021,10.203
ball_count_2d_slope.03.seq_lazy_lemmas_global_5,hycomp,unsat,0.023,19.555
ball_count_2d_slope.03.seq_lazy_lemmas_global_6,hycomp,unsat,0.065,18.234
ball_count_2d_slope.03.seq_lazy_lemmas_global_7,hycomp,unsat,0.031,9.008
ball_count_2d_slope.03.seq_lazy_lemmas_global_8,hycomp,unsat,0.995,42.438
ball_count_2d_slope.03.seq_lazy_lemmas_global_9,hycomp,unsat,0.038,10.008
ball_count_2d_slope.03.seq_lazy_linear_enc_global_0,hycomp,unsat,0.004,5.902
ball_count_2d_slope.03.seq_lazy_linear_enc_global_10,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_linear_enc_global_11,hycomp,unsat,0.034,9.012
ball_count_2d_slope.03.seq_lazy_linear_enc_global_12,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_linear_enc_global_13,hycomp,unsat,0.034,9.504
ball_count_2d_slope.03.seq_lazy_linear_enc_global_14,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_linear_enc_global_15,hycomp,unsat,0.04,10.309
ball_count_2d_slope.03.seq_lazy_linear_enc_global_1,hycomp,unsat,0.004,5.922
ball_count_2d_slope.03.seq_lazy_linear_enc_global_2,hycomp,unsat,0.009,6.922
ball_count_2d_slope.03.seq_lazy_linear_enc_global_3,hycomp,unsat,0.011,6.914
ball_count_2d_slope.03.seq_lazy_linear_enc_global_4,hycomp,unsat,0.015,21.77
ball_count_2d_slope.03.seq_lazy_linear_enc_global_5,hycomp,unsat,0.016,7.465
ball_count_2d_slope.03.seq_lazy_linear_enc_global_6,hycomp,timeout,0,0
ball_count_2d_slope.03.seq_lazy_linear_enc_global_7,hycomp,unsat,0.021,7.973
ball_count_2d_slope.03.seq_lazy_linear_enc_global_8,hycomp,unsat,968.434,138.633
ball_count_2d_slope.03.seq_lazy_linear_enc_global_9,hycomp,unsat,0.025,8.512
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.004,5.898
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.038,9.539
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.038,9.762
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,0.037,23.32
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.046,14.715
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,0.046,11.051
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.048,12.027
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.006,6.176
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.01,6.914
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.016,7.188
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.016,7.453
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.021,7.715
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.022,8.234
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.025,8.5
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.03,8.992
ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.031,9.262
ball_count_2d_slope.04.seq_lazy_global_0,hycomp,unsat,0.003,5.918
ball_count_2d_slope.04.seq_lazy_global_10,hycomp,unsat,1.846,51.16
ball_count_2d_slope.04.seq_lazy_global_11,hycomp,unsat,0.035,9.52
ball_count_2d_slope.04.seq_lazy_global_12,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_global_13,hycomp,unsat,0.041,10.039
ball_count_2d_slope.04.seq_lazy_global_14,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_global_15,hycomp,unsat,0.046,10.574
ball_count_2d_slope.04.seq_lazy_global_1,hycomp,unsat,0.005,5.934
ball_count_2d_slope.04.seq_lazy_global_2,hycomp,unsat,0.01,6.891
ball_count_2d_slope.04.seq_lazy_global_3,hycomp,unsat,0.012,6.961
ball_count_2d_slope.04.seq_lazy_global_4,hycomp,unsat,0.017,8.719
ball_count_2d_slope.04.seq_lazy_global_5,hycomp,unsat,0.018,7.48
ball_count_2d_slope.04.seq_lazy_global_6,hycomp,unsat,0.023,9.48
ball_count_2d_slope.04.seq_lazy_global_7,hycomp,unsat,0.024,8.512
ball_count_2d_slope.04.seq_lazy_global_8,hycomp,unsat,0.083,22.098
ball_count_2d_slope.04.seq_lazy_global_9,hycomp,unsat,0.029,8.738
ball_count_2d_slope.04.seq_lazy_lemmas_global_0,hycomp,unsat,0.005,17.07
ball_count_2d_slope.04.seq_lazy_lemmas_global_10,hycomp,unsat,1.399,52.867
ball_count_2d_slope.04.seq_lazy_lemmas_global_11,hycomp,unsat,0.047,10.32
ball_count_2d_slope.04.seq_lazy_lemmas_global_12,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_lemmas_global_13,hycomp,unsat,0.047,23.543
ball_count_2d_slope.04.seq_lazy_lemmas_global_14,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_lemmas_global_15,hycomp,unsat,0.057,23.543
ball_count_2d_slope.04.seq_lazy_lemmas_global_1,hycomp,unsat,0.007,6.148
ball_count_2d_slope.04.seq_lazy_lemmas_global_2,hycomp,unsat,0.012,7.461
ball_count_2d_slope.04.seq_lazy_lemmas_global_3,hycomp,unsat,0.018,19.562
ball_count_2d_slope.04.seq_lazy_lemmas_global_4,hycomp,unsat,0.022,9.227
ball_count_2d_slope.04.seq_lazy_lemmas_global_5,hycomp,unsat,0.023,8.219
ball_count_2d_slope.04.seq_lazy_lemmas_global_6,hycomp,unsat,0.029,10.277
ball_count_2d_slope.04.seq_lazy_lemmas_global_7,hycomp,unsat,0.03,9.016
ball_count_2d_slope.04.seq_lazy_lemmas_global_8,hycomp,unsat,0.087,21.418
ball_count_2d_slope.04.seq_lazy_lemmas_global_9,hycomp,unsat,0.036,21.547
ball_count_2d_slope.04.seq_lazy_linear_enc_global_0,hycomp,unsat,0.004,5.688
ball_count_2d_slope.04.seq_lazy_linear_enc_global_10,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_linear_enc_global_11,hycomp,unsat,0.032,8.988
ball_count_2d_slope.04.seq_lazy_linear_enc_global_12,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_linear_enc_global_13,hycomp,unsat,0.036,9.516
ball_count_2d_slope.04.seq_lazy_linear_enc_global_14,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_linear_enc_global_15,hycomp,unsat,0.043,13.969
ball_count_2d_slope.04.seq_lazy_linear_enc_global_1,hycomp,unsat,0.006,5.922
ball_count_2d_slope.04.seq_lazy_linear_enc_global_2,hycomp,unsat,0.01,19.543
ball_count_2d_slope.04.seq_lazy_linear_enc_global_3,hycomp,unsat,0.011,6.914
ball_count_2d_slope.04.seq_lazy_linear_enc_global_4,hycomp,unsat,0.015,8.676
ball_count_2d_slope.04.seq_lazy_linear_enc_global_5,hycomp,unsat,0.016,7.441
ball_count_2d_slope.04.seq_lazy_linear_enc_global_6,hycomp,unsat,0.02,9.25
ball_count_2d_slope.04.seq_lazy_linear_enc_global_7,hycomp,unsat,0.021,9.453
ball_count_2d_slope.04.seq_lazy_linear_enc_global_8,hycomp,timeout,0,0
ball_count_2d_slope.04.seq_lazy_linear_enc_global_9,hycomp,unsat,0.026,8.488
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.004,5.93
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.035,9.523
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.038,9.75
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,0.042,10.316
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.043,21.555
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,0.048,11.055
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.05,14.008
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.005,6.195
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.01,6.926
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.013,7.215
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.017,7.699
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.02,7.957
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.022,8.199
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.026,9.715
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.032,9.012
ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.031,9.25
ball_count_2d_slope.05.seq_lazy_global_0,hycomp,unsat,0.005,5.906
ball_count_2d_slope.05.seq_lazy_global_10,hycomp,unsat,0.118,26.75
ball_count_2d_slope.05.seq_lazy_global_11,hycomp,unsat,0.035,9.508
ball_count_2d_slope.05.seq_lazy_global_12,hycomp,unsat,3.639,62.664
ball_count_2d_slope.05.seq_lazy_global_13,hycomp,unsat,0.041,21.547
ball_count_2d_slope.05.seq_lazy_global_14,hycomp,timeout,0,0
ball_count_2d_slope.05.seq_lazy_global_15,hycomp,unsat,0.047,10.562
ball_count_2d_slope.05.seq_lazy_global_1,hycomp,unsat,0.005,6.148
ball_count_2d_slope.05.seq_lazy_global_2,hycomp,unsat,0.011,6.953
ball_count_2d_slope.05.seq_lazy_global_3,hycomp,unsat,0.012,7.191
ball_count_2d_slope.05.seq_lazy_global_4,hycomp,unsat,0.017,8.738
ball_count_2d_slope.05.seq_lazy_global_5,hycomp,unsat,0.023,7.727
ball_count_2d_slope.05.seq_lazy_global_6,hycomp,unsat,0.023,23.582
ball_count_2d_slope.05.seq_lazy_global_7,hycomp,unsat,0.024,8.48
ball_count_2d_slope.05.seq_lazy_global_8,hycomp,unsat,0.03,10.25
ball_count_2d_slope.05.seq_lazy_global_9,hycomp,unsat,0.029,8.738
ball_count_2d_slope.05.seq_lazy_lemmas_global_0,hycomp,unsat,0.004,5.918
ball_count_2d_slope.05.seq_lazy_lemmas_global_10,hycomp,unsat,0.106,23.465
ball_count_2d_slope.05.seq_lazy_lemmas_global_11,hycomp,unsat,0.048,10.281
ball_count_2d_slope.05.seq_lazy_lemmas_global_12,hycomp,unsat,1.503,57.074
ball_count_2d_slope.05.seq_lazy_lemmas_global_13,hycomp,unsat,0.053,11.57
ball_count_2d_slope.05.seq_lazy_lemmas_global_14,hycomp,timeout,0,0
ball_count_2d_slope.05.seq_lazy_lemmas_global_15,hycomp,unsat,0.056,16.664
ball_count_2d_slope.05.seq_lazy_lemmas_global_1,hycomp,unsat,0.006,6.176
ball_count_2d_slope.05.seq_lazy_lemmas_global_2,hycomp,unsat,0.015,19.539
ball_count_2d_slope.05.seq_lazy_lemmas_global_3,hycomp,unsat,0.015,7.445
ball_count_2d_slope.05.seq_lazy_lemmas_global_4,hycomp,unsat,0.021,9.227
ball_count_2d_slope.05.seq_lazy_lemmas_global_5,hycomp,unsat,0.023,9.184
ball_count_2d_slope.05.seq_lazy_lemmas_global_6,hycomp,unsat,0.029,10.297
ball_count_2d_slope.05.seq_lazy_lemmas_global_7,hycomp,unsat,0.031,9.031
ball_count_2d_slope.05.seq_lazy_lemmas_global_8,hycomp,unsat,0.037,10.734
ball_count_2d_slope.05.seq_lazy_lemmas_global_9,hycomp,unsat,0.04,10.008
ball_count_2d_slope.05.seq_lazy_linear_enc_global_0,hycomp,unsat,0.003,5.926
ball_count_2d_slope.05.seq_lazy_linear_enc_global_10,hycomp,timeout,0,0
ball_count_2d_slope.05.seq_lazy_linear_enc_global_11,hycomp,unsat,0.03,9.012
ball_count_2d_slope.05.seq_lazy_linear_enc_global_12,hycomp,timeout,0,0
ball_count_2d_slope.05.seq_lazy_linear_enc_global_13,hycomp,unsat,0.035,9.488
ball_count_2d_slope.05.seq_lazy_linear_enc_global_14,hycomp,timeout,0,0
ball_count_2d_slope.05.seq_lazy_linear_enc_global_15,hycomp,unsat,0.041,10.266
ball_count_2d_slope.05.seq_lazy_linear_enc_global_1,hycomp,unsat,0.005,5.938
ball_count_2d_slope.05.seq_lazy_linear_enc_global_2,hycomp,unsat,0.01,6.938
ball_count_2d_slope.05.seq_lazy_linear_enc_global_3,hycomp,unsat,0.011,7.914
ball_count_2d_slope.05.seq_lazy_linear_enc_global_4,hycomp,unsat,0.017,8.465
ball_count_2d_slope.05.seq_lazy_linear_enc_global_5,hycomp,unsat,0.017,15.812
ball_count_2d_slope.05.seq_lazy_linear_enc_global_6,hycomp,unsat,0.02,9.227
ball_count_2d_slope.05.seq_lazy_linear_enc_global_7,hycomp,unsat,0.02,7.98
ball_count_2d_slope.05.seq_lazy_linear_enc_global_8,hycomp,unsat,0.025,9.754
ball_count_2d_slope.05.seq_lazy_linear_enc_global_9,hycomp,unsat,0.025,8.488
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.004,5.895
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.038,9.504
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.036,21.836
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,0.042,10.289
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.046,10.82
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,0.048,11.051
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.051,11.59
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.005,6.156
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.011,6.926
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.013,7.188
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.016,7.715
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.019,7.945
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.022,8.469
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.026,8.715
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.029,19.547
ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.032,15.918
